participant_id,participant_folder,timestamp_raw,timestamp_iso,source_log,source_log_full_path,block,block_type,block_index_within_type,global_block_order,trial_idx_in_block,trial_idx_global,order_condition,question_id,question_number,question_year,question_field,question_type_log_clean,metadata_question_type,correct_answer,enem_correctness,total_word_count,sentence_count,sentence_length,question_itself_translated,chosen_answer,participant_correct,response_status,answer_available,t_text_on,t_stem_on,t_options_on,t_answer,rt_text_to_stem,rt_stem_to_options,rt_options_to_answer,rt_text_to_answer,rt_stem_to_answer,sec_per_word,sec_per_sentence,metadata_matched,metadata_type_matches_log,metadata_year_matches_log,metadata_field_matches_log,quality_flags,trial_notes,block_type_from_block,question_type_log,t_iti,rt_from_phase_answer,option_view_time,chosen_answer_raw,answer_marker_name,n_answer_rows,n_button_click_rows,button_click_times_json,metadata_question_year,metadata_question_field,metadata_question_number,question_text_translated,question_option_A_translated,question_option_B_translated,question_option_C_translated,question_option_D_translated,question_option_E_translated,metadata_validation_flags
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A1,Abstract,1,6,1,16,ConcreteFirst,2022_CH_71,71,2022,CH,Abstract,Abstract,A,0.444068288594161,59.0,3.0,19.67,"In contemporary societies, it consists of a violation of the basic principle stated in the text:",A,1,ANSWERED_VALID,True,2846.734383,2931.515987,2938.084772,3010.139389,84.78160400000024,6.568784999999934,72.05461699999978,163.40500599999996,78.62340199999971,2.7695763728813554,54.46833533333332,True,True,True,True,,ITI duration: 4.09s,Abstract,abstract,2846.723293,72.05464719998417,72.054626,A,ANS_A,1,2,"[84.651549, 6.434443]",2022,CH,71,"The basic principle of the rule of law is the elimination of discretion in the exercise of public powers, with the consequent guarantee of individuals' rights before these powers. Rule of law means that no individual, president or ordinary citizen is above the law. Democratic governments exercise authority through law and are themselves subject to constraints imposed by law.",Suppression of elections for political representatives.,Intervention in areas of vulnerability by the Church.,Dissemination of social projects in universities.,Expansion of income concentration processes.,Regulation of labor relations by the Legislature.,
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A1,Abstract,1,6,2,17,ConcreteFirst,2022_CH_60,60,2022,CH,Abstract,Abstract,B,0.4528563111830808,89.0,4.0,22.25,"Contrary to the prevailing view about the technological impact on human relationships, the text reveals that cell phones can play a role",B,1,ANSWERED_VALID,True,3014.797723,3048.594156,3055.873799,3155.832828,33.79643299999998,7.279642999999851,99.9590290000001,141.03510499999993,107.23867199999995,1.5846641011235947,35.25877624999998,True,True,True,True,,ITI duration: 4.12s,Abstract,abstract,3014.779869,99.95908019994386,99.959072,B,ANS_B,1,2,"[33.66866, 7.137487]",2022,CH,60,"An experiment called FunFit was developed with the aim of making members of a local community become more physically active. All study participants were linked to two other community members who would receive small cash incentives to encourage them to increase their physical activity, which was measured by accelerometers on state-issued cell phones. Thus, if the person walked more than usual, his acquaintances would receive the money. The results were astonishing: the scheme proved to be four to eight times more effective than the method of offering individual incentives.","recreational, promoting leisure in integrated networks.","social, encouraging reciprocity through digital means.","labor, converting the developer into an end user.","commercial, directing the choice for industrialized products.","cognitive, favoring virtual tools.",
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A1,Abstract,1,6,3,18,ConcreteFirst,2019_CH_56,56,2019,CH,Abstract,Abstract,D,0.3926106536218327,72.0,2.0,36.0,The dynamics of transformation of the geography of industries described expose the complementarity between spatial dispersion and,C,0,ANSWERED_VALID,True,3159.537702,3205.82048,3217.055586,3347.102184,46.28277799999978,11.235106000000087,130.0465979999999,187.56448199999977,141.281704,2.605062249999997,93.78224099999989,True,True,True,True,,ITI duration: 3.17s,Abstract,abstract,3159.52264,130.04664879996562,130.046628,C,ANS_C,1,2,"[46.154179, 11.102918]",2019,CH,56,"The global restructuring of the industry, conditioned by the global value chain management strategies of large transnational groups, promoted a strong shift in the production process, even entire industrial plants, and redirected production and investment flows. However, the increase in the participation of developing countries in the global product occurred quite asymmetrically when comparing the dynamism of East Asian countries with that of other countries, especially Latin Americans, in the period 1980-2000.",technological autonomy.,supply crises.,political decentralization.,economic concentration.,profit sharing.,
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A2,Abstract,2,7,1,19,ConcreteFirst,2021_CH_86,86,2021,CH,Abstract,Abstract,A,0.5558420311097073,60.0,1.0,60.0,"This allegorical construction of Descartes, regarding the epistemological condition of philosophy, has as its goal",A,1,ANSWERED_VALID,True,3355.019683,3414.95145,3416.059161,3501.996193,59.931767000000036,1.1077110000001085,85.93703199999982,146.97650999999996,87.04474299999993,2.449608499999999,146.97650999999996,True,True,True,True,,ITI duration: 4.56s,Abstract,abstract,3355.008535,85.9370612000348,85.937039,A,ANS_A,1,2,"[59.805629, 0.973001]",2021,CH,86,"Philosophy is like a tree, whose roots are metaphysics; the trunk, physics, and the branches that come out of the trunk are all the other sciences, which are reduced to three main ones: medicine, mechanics and morals,
understanding morality as the highest and most perfect because it presupposes integral knowledge of other sciences, and is the last degree of wisdom.",sustain the essential unity of knowledge.,refute the fundamental element of beliefs.,boost speculative thinking.,welcome the experimental method.,encourage the suspension of judgments.,
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A2,Abstract,2,7,2,20,ConcreteFirst,2019_CH_64,64,2019,CH,Abstract,Abstract,C,0.604244682645566,107.0,11.0,9.73,"In contrast to an idealized interpretation, the text points to the following fundamental dimension of modern science:",C,1,ANSWERED_VALID,True,3506.937656,3549.962857,3556.720215,3591.04774,43.025200999999925,6.75735799999984,34.32752500000015,84.11008399999992,41.08488299999999,0.7860755514018684,7.646371272727265,True,True,True,True,,ITI duration: 4.40s,Abstract,abstract,3506.918737,34.32755470002303,34.327524,C,ANS_C,1,2,"[42.900161, 6.623538]",2019,CH,64,"Legend has it that on a beautiful sunny day, Newton was relaxing under an apple tree. Birds chirped in his ears. There was a gentle breeze. He dozed for a few minutes. Suddenly, an apple fell on his head and he woke up with a start. He looked up. “Surely a bird or a squirrel knocked the apple from the tree,” he guessed. But there were no birds or tree squirrels nearby. He then thought: “Just a few minutes ago, the apple was hanging on the tree. No external force made her fall. There must be some underlying force that causes things to fall to the earth.”",Falsification of theses.,Denial of observation.,Proposing hypotheses.,Contemplation of nature.,Universalization of conclusions.,
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A2,Abstract,2,7,3,21,ConcreteFirst,2021_CH_83,83,2021,CH,Abstract,Abstract,A,0.4347480454401885,120.0,3.0,40.0,"For the Woyo people, the cultural artifacts mentioned in the text fulfill the function of a",D,0,ANSWERED_VALID,True,3594.670677,3655.697557,3681.300773,3701.480315,61.02687999999989,25.603215999999975,20.179541999999856,106.80963799999972,45.78275799999983,0.8900803166666643,35.60321266666657,True,True,True,True,,ITI duration: 3.08s,Abstract,abstract,3594.65389,20.179571599990595,20.179551,D,ANS_D,1,2,"[60.899352, 25.469518]",2021,CH,83,"Among several African peoples, particularly in the ancient Kingdom of Congo, there is graphic evidence that writing took various forms. An example of this are the pot lids carved in bas-relief from the Woyo people (Cabinda region), with everyday scenes and proverbs, drawings in the earth or sand, images engraved or inscribed on the chief's staffs or on sacred stones, but, above all,  movements of the human body inscribed in a familiar gesture. Among Woyo there was a custom for parents to offer their children carved pot lids, conveying a kind of message, with coded signs that translated guidelines for achieving a good marital relationship, being sensible in choosing a spouse and being alert to the difficulties of the marriage.",pedagogy of social customs.,imposition of forms of communication.,devaluation of youth behaviors.,destitution of the values ​​of marriage.,ethnography of religious celebrations.,
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A3,Abstract,3,8,1,22,ConcreteFirst,2020_CH_76,76,2020,CH,Abstract,Abstract,B,0.315717226144949,78.0,6.0,13.0,The text discusses the role played by a standard in creating an environment conducive to,B,1,ANSWERED_VALID,True,3780.989376,3838.216415,3839.043528,4048.409082,57.22703899999988,0.8271130000002813,209.36555399999997,267.41970600000013,210.19266700000026,3.428457769230771,44.569951000000025,True,True,True,True,,ITI duration: 4.33s,Abstract,abstract,3780.97543,209.36558429995785,209.365562,B,ANS_B,1,2,"[57.102469, 0.691975]",2020,CH,76,"“The main characteristic of the social situation of Anglo-Americans is its eminently democratic character. I previously stated that a very great equality reigned among the emigrants who went to settle in New England. The influence of succession laws contributed to this. Established in one way, succession laws bring together, concentrate and group property and power into one. Established by other principles, they produce the opposite: they divide, share and disseminate goods and power.”
(TOCQUEVILLE, A. Democracy in America.",use of slave labor.,consolidation of bourgeois values.,banning religious dissent.,containment of nationalist identification.,hierarchization of economic agents.,
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A3,Abstract,3,8,2,23,ConcreteFirst,2021_CH_65,65,2021,CH,Abstract,Abstract,A,0.6866014614393652,70.0,3.0,23.33,"In the text, the author presents ethical guidelines that correspond to the",A,1,ANSWERED_VALID,True,4052.649013,4067.432576,4068.186792,4138.211259,14.783562999999958,0.7542159999998148,70.02446699999973,85.5622459999995,70.77868299999955,1.222317799999993,28.520748666666503,True,True,True,True,,ITI duration: 3.70s,Abstract,abstract,4052.633575,70.02449889999116,70.024479,A,ANS_A,1,2,"[14.656253, 0.622649]",2021,CH,65,"At the same time, thanks to the ample opportunities I had to observe the middle class, your adversary, I quickly concluded that you are right, entirely right, in not expecting any help from them. Their interests are diametrically opposed to yours, even if she incessantly seeks to affirm the opposite and wants to persuade you that they feel the greatest sympathy for your fate. But their actions belie her words.",class struggle concept.,foundation of the idea of ​​surplus value.,foundations of the scientific method.,paradigms of the inquiry process.,domains of commodity fetishism.,
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A3,Abstract,3,8,3,24,ConcreteFirst,2021_CH_51,51,2021,CH,Abstract,Abstract,A,0.4690162788304226,56.0,3.0,18.67,"Considering the debate on water security, the proposal presented in the text is based on",A,1,ANSWERED_VALID,True,4143.143245,4163.850784,4164.304388,4286.620572,20.707538999999997,0.4536039999993591,122.31618400000025,143.4773269999996,122.76978799999961,2.562095124999993,47.82577566666654,True,True,True,True,,ITI duration: 4.41s,Abstract,abstract,4143.133784,122.31621700001415,122.3162,A,ANS_A,1,2,"[20.579854, 0.322364]",2021,CH,51,"Fair prices and water use authorizations must adequately ensure that water withdrawal, as well as effluent return, maintain efficient and environmentally sustainable operations, in a way that is adaptable to the peculiarities and needs of industry and large-scale irrigation, as well as agricultural activities on a small scale and subsistence.
UNESCO. United Nations World Development Report",equitable distribution of supply.,monitoring urban supply.,rationing of river capacity.,gradual revitalization of soils.,generation of recyclable products.,
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A4,Abstract,4,9,1,25,ConcreteFirst,2022_CH_51,51,2022,CH,Abstract,Abstract,E,0.2543846345770937,91.0,5.0,18.2,What structural change is the result of the form of economic organization described in the text?,E,1,ANSWERED_VALID,True,4293.496299,4346.337483,4347.128124,4531.432101,52.841183999999885,0.7906409999995958,184.3039770000005,237.93580199999997,185.09461800000008,2.6146791428571423,47.587160399999995,True,True,True,True,,ITI duration: 4.02s,Abstract,abstract,4293.477909,184.30400790000567,184.303993,E,ANS_E,1,2,"[52.715069, 0.65694]",2022,CH,51,"A new economy emerged on a global scale in the last quarter of the 20th century. I call it informational, to identify its fundamental and differentiated global and network characteristics and emphasize their interconnection. It is informational because it basically depends on its ability to efficiently generate, process and apply knowledge-based information. It is global because its components are organized on a global scale, directly or through a network of connections between economic agents. It is a network because it is based on a global network of interactions between business networks.",Series manufacturing.,Expansion of stocks.,Weakening of cartels.,Standardization of goods.,Deterritorialization of production.,
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A4,Abstract,4,9,2,26,ConcreteFirst,2020_LC_31,31,2020,LC,Abstract,Abstract,E,0.4478960422147685,127.0,5.0,25.4,"Due to the characteristics of the text read, which deals with the consequences of losing a pet, it is considered to fit into the genre",C,0,ANSWERED_VALID,True,4536.707086,4583.365552,4585.379307,4619.651246,46.65846599999986,2.0137549999999464,34.2719390000002,82.94416000000001,36.28569400000015,0.6531036220472441,16.588832000000004,True,True,True,True,,ITI duration: 4.74s,Abstract,abstract,4536.689016,34.27197909995448,34.271967,C,ANS_C,1,2,"[46.533626, 1.875682]",2020,LC,31,"Woman has clinically broken heart after dog dies
As The New England Journal of Medicine explains, the patient, named Joanie Simpson, had signs of a heart attack, such as chest pain and high blood pressure, and had problems with her coronary arteries. When doctors performed an echocardiogram, they found the problem: Takotsubo cardiomyopathy, known as broken heart syndrome.
This medical condition typically occurs in postmenopausal women and may be preceded by a very stressful or emotional event. In these cases, the heart presents a transient dyskinetic movement of the anterior wall of the left ventricle, with accentuation of the kinetics of the ventricular base, according to a Brazilian medical article that reports a similar case. Simpson was sent home after two days and started taking regular medication.","short story, as it shows the life story of Joanie Simpson.","testimony, as it exposes the suffering of the animal's owner.","report, as it scientifically discusses cardiomyopathy.","report, as it narrates a stressful event experienced by the patient.","news, as it discloses facts about broken heart syndrome.",
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A4,Abstract,4,9,3,27,ConcreteFirst,2021_CH_57,57,2021,CH,Abstract,Abstract,D,0.304245910773413,44.0,2.0,22.0,"The text indicates that, in capitalism, the satisfaction of personal desires is influenced by",D,1,ANSWERED_VALID,True,4624.533759,4661.337921,4665.515579,4715.653952,36.80416200000036,4.17765799999961,50.138372999999774,91.12019299999974,54.316030999999384,2.0709134772727213,45.56009649999987,True,True,True,True,,ITI duration: 4.35s,Abstract,abstract,4624.525182,50.13841039995896,50.138402,D,ANS_D,1,2,"[36.67774, 4.039549]",2021,CH,57,"In the most highly developed sectors of contemporary society, the transplantation of social to individual needs is so effective that the difference between them appears purely theoretical. Creatures recognize themselves in their merchandise; they find their soul in their automobile, walk-up apartments, kitchen utensils.",state disclosure policies.,controlled consumption incentives.,collective organization prescriptions.,subjective identification mechanisms.,rationalized repressions of narcissism.,
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A5,Abstract,5,10,1,28,ConcreteFirst,2020_CH_77,77,2020,CH,Abstract,Abstract,A,0.2928950929249277,79.0,1.0,79.0,"In the fragment, Aristotle promotes a reflection that associates two essential elements to the discussion about community life, namely:",D,0,ANSWERED_VALID,True,4721.936362,4728.962398,4729.703491,4829.381991,7.026035999999294,0.7410930000005465,99.67849999999999,107.44562899999983,100.41959300000053,1.3600712531645547,107.44562899999983,True,True,True,True,,ITI duration: 3.72s,Abstract,abstract,4721.92611,99.67853209999157,99.678519,D,ANS_D,1,2,"[6.898534, 0.605628]",2020,CH,77,"We see that every city is a kind of community, and every community is formed with a view to some good, since all the actions of all men are carried out with a view to what seems to them a good; If all communities aim at some good, it is evident that the most important of them all and which includes all the others has this objective more than all and aims at the most important of all goods.","Ethics and politics, as they lead to eudaimonia.","Rhetoric and language, as they take care of the speeches in the agora.","Metaphysics and ontology, as they deal with first philosophy.","Democracy and society, as they refer to social relations.","Generation and corruption, as they encompass the field of physis.",
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A5,Abstract,5,10,2,29,ConcreteFirst,2019_CH_65,65,2019,CH,Abstract,Abstract,A,0.3433019991514724,88.0,3.0,29.33,The text points to an innovation in political theory in the modern era defined by the distinction between:,D,0,ANSWERED_VALID,True,4833.488322,4878.569884,4883.826765,4923.187538,45.081561999999394,5.256881000000249,39.360773000000336,89.69921599999998,44.617654000000584,1.0193092727272726,29.89973866666666,True,True,True,True,,ITI duration: 3.58s,Abstract,abstract,4833.476525,39.36080230004154,39.360792,D,ANS_D,1,2,"[44.955516, 5.123538]",2019,CH,65,"For Machiavelli, when a man decides to tell the truth at the risk of his own physical integrity, such a decision concerns only his person. But if that same man is a head of state, personal criteria are no longer adequate to decide on actions whose consequences become so broad, since the damage will not only be individual, but collective. In this case, depending on the circumstances and the ends to be achieved, it can be decided that the best thing for the common good is to lie.",ideality and effectiveness of morality.,nullity and preservation of freedom.,illegality and legitimacy of the ruler.,verifiability and possibility of truth.,objectivity and subjectivity of knowledge.,
PID021,PID021,20251121_102759,2025-11-21 10:27:59,enem_blocks_PID021_20251121_102759.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID021/enem_blocks_PID021_20251121_102759.csv,A5,Abstract,5,10,3,30,ConcreteFirst,2022_CH_47,47,2022,CH,Abstract,Abstract,E,0.4736677315356127,114.0,4.0,28.5,"In the excerpt, philosopher Hannah Arendt shows the importance of language in the process of",C,0,ANSWERED_VALID,True,4927.325979,5001.77167,5002.872754,5119.389591,74.4456909999999,1.1010839999999007,116.51683700000012,192.06361199999992,117.61792100000002,1.6847685263157888,48.01590299999998,True,True,True,True,,ITI duration: 3.61s,Abstract,abstract,4927.310247,116.51686660002451,116.516823,C,ANS_C,1,2,"[74.315966, 0.970502]",2022,CH,47,"Whenever the relevance of speech comes into play, the issue becomes political by definition, as it is speech that makes man a political being. And everything that men do, know or experience only makes sense to the extent that it can be discussed. There will, perhaps, be truths that go beyond language and that can be of great relevance to man in the singular, that is, to man who, whatever he may be, is not a political being. But men in the plural, that is, men who live and move and act in this world, can only experience the meaning of things because they can speak and be intelligible among themselves and with themselves.",understanding of culture.,increased creativity.,perception of individuality.,improvement of technique.,construction of sociability.,
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C1,Concrete,1,1,1,1,ConcreteFirst,2020_CH_59,59,2020,CH,Concrete,Concrete,C,0.4582523423350119,68.0,4.0,17.0,The geological structures indicated in the text are economically important for Brazil as they concentrate,B,0,ANSWERED_VALID,True,280.818449,343.231505,359.461134,397.544505,62.41305600000004,16.22962899999999,38.083371,116.72605600000003,54.31299999999999,1.716559647058824,29.181514000000007,True,True,True,True,,ITI duration: 3.60s,Concrete,concrete,280.787246,38.08340140001383,38.083384,B,ANS_B,1,2,"[62.284243, 16.085445]",2020,CH,59,"Ancient shields or crystalline massifs are immense blocks of ancient rocks. These shields are made up of crystalline rocks (magmatic-plutonic), formed in Precambrian eras, or metamorphic rocks (sedimentary material) from the Paleozoic. They are resistant, stable, but quite worn. They correspond to 36% of the territorial area and are divided into two large portions: the Guiana Shield (northern Amazon Plain) and the Brazilian Shield (central-eastern portion of Brazil).",hot springs.,rock salt outcrops.,deposits of metallic minerals.,agricultural limestone deposits.,fossil fuel reserves.,
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C1,Concrete,1,1,2,2,ConcreteFirst,2020_CH_82,82,2020,CH,Concrete,Concrete,A,0.4406437691929831,105.0,7.0,15.0,The physical characteristic that justifies human settlement in the places presented in the text is the occurrence of,E,0,ANSWERED_VALID,True,401.60774,446.132139,453.686812,486.581043,44.52439900000002,7.55467299999998,32.89423100000005,84.97330300000004,40.44890400000003,0.8092695523809528,12.139043285714292,True,True,True,True,,ITI duration: 3.52s,Concrete,concrete,401.584731,32.8942600999726,32.894251,E,ANS_E,1,2,"[44.39606, 7.420017]",2020,CH,82,"The cities of Puebla, Mexico, and Legazpi, the Philippines, have almost nothing in common. They are very far from each other and are inhabited by very different people. What unites them is a tragic detail of their geography. They were built in the vicinity of some of the most dangerous volcanoes in the world: the Mexican Popocatepéti and the Philippine Mayon. Its inhabitants need to be ready to run at any time. They are part of the 550 million individuals who live in volcanic risk zones in the world. Contrary to what would be sensible, they remain there, indifferent to the danger that awaits them.",only fertile soils.,steep slopes.,diverse vegetation.,efficient drainage.,pleasant climate.,
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C1,Concrete,1,1,3,3,ConcreteFirst,2021_CH_76,76,2021,CH,Concrete,Concrete,B,0.1797999836750338,86.0,5.0,17.2,The behavior of this religious man demonstrates a concern with the characteristics assumed by the Church and with the social inequalities shared in his time by,B,1,ANSWERED_VALID,True,490.327413,527.758452,535.619461,559.753797,37.431039000000055,7.861008999999967,24.134335999999962,69.42638399999998,31.99534499999993,0.8072835348837207,13.885276799999996,True,True,True,True,,ITI duration: 3.21s,Concrete,concrete,490.305765,24.134366699960083,24.134344,B,ANS_B,1,2,"[37.297992, 7.731105]",2021,CH,76,"Since the 12th century, Western Christianity was agitated by the challenge posed by profane culture – that of chivalric romances, but also the folk culture of peasants and equally that of city dwellers, of a more legal nature – to ecclesiastical culture, whose vehicle was Latin. . Francisco de Assis came to change the situation, offering his listeners a message accessible to everyone and, at the same time, ennobling the vulgar language through its use in religion.
VAUCHEZ, A. The spirituality of the Western Middle Ages, 8th–13th centuries.",feudal lords.,heretical movements.,members of the Crusades.,craft corporations.,medieval universities.,
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C2,Concrete,2,2,1,4,ConcreteFirst,2017_CH_68,68,2017,CH,Concrete,Concrete,A,0.2069303968327291,49.0,1.0,49.0,The described process occurs in a biogeographic area with a predominance of vegetation,D,0,ANSWERED_VALID,True,703.65268,727.020362,737.980914,779.634089,23.367681999999945,10.960552000000007,41.65317500000003,75.98140899999999,52.61372700000004,1.5506409999999997,75.98140899999999,True,True,True,True,,ITI duration: 4.46s,Concrete,concrete,703.638704,41.65320870000869,41.653193,D,ANS_D,1,2,"[23.240262, 10.821408]",2017,CH,68,"By destroying a landscape of trees with twisted trunks, leaves and rough shrubs on acidic soils, often laterized or taken on by the bizarre shapes of termite mounds, this modernization linearizes and apparently does not allow us to question the modernist pretension that the form must follow the function.",tropophilic and tropical climate.,xerophilic and semi-arid climate.,hydrophilic and equatorial climate.,aciculifoliate and subtropical climate.,semi-deciduous and humid tropical climate.,
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C2,Concrete,2,2,2,5,ConcreteFirst,2017_CH_47,47,2017,CH,Concrete,Concrete,D,0.527917465166208,62.0,2.0,31.0,"The position taken by UNESCO, from 1948 onwards, was motivated by recent events, among which the",D,1,ANSWERED_VALID,True,783.413202,808.67214,813.734496,868.319834,25.258938000000057,5.0623560000000225,54.58533799999998,84.90663200000006,59.647694,1.3694618064516138,42.45331600000003,True,True,True,True,,ITI duration: 3.24s,Concrete,concrete,783.39169,54.58537749998504,54.585369,D,ANS_D,1,2,"[25.132611, 4.923804]",2017,CH,47,"After the Universal Declaration of Human Rights by the UN in 1948, UNESCO published studies by scientists from around the world that disqualified racist doctrines and demonstrated the unity of the human race. Since then, most European scientists themselves have come to recognize the discriminatory nature of the white man's alleged racial superiority and to condemn the aberrations committed in his name.",Japanese attack on the American military base at Pearl Harbor.,triggering of the Cold War and new rivalries between nations.,death of millions of soldiers in the fighting of the Second World War.,execution of Jews and Slavs imprisoned in Nazi ghettos and concentration camps.,dropping of atomic bombs on Hiroshima and Nagasaki by US forces.,
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C2,Concrete,2,2,3,6,ConcreteFirst,2017_CH_75,75,2017,CH,Concrete,Concrete,D,0.1964736904113095,109.0,4.0,27.25,The aforementioned UN resolution endorsed the,D,1,ANSWERED_VALID,True,872.131089,920.921355,927.998251,979.219071,48.790265999999974,7.076896000000033,51.22082,107.08798200000001,58.29771600000004,0.9824585504587157,26.771995500000003,True,True,True,True,,ITI duration: 3.28s,Concrete,concrete,872.111181,51.22086770000169,51.220842,D,ANS_D,1,2,"[48.664121, 6.939867]",2017,CH,75,"Palestinians gathered in front of television sets and screens set up outdoors in Ramallah, in the West Bank, to follow the vote on the resolution that called for the recognition of the so-called Palestine as an non-member observer state of the United Nations (UN). The objective was to wait for the birth, at least formally, of a Palestinian State. After the approval of the resolution, hundreds of people went to the city square with Palestinian flags, set off fireworks, honked horns and danced in the streets. Approved with 138 votes out of 193 in the General Assembly, the resolution elevates the status of the Palestinian State before the organization.",institutional delimitation of territorial borders.,increasing the quality of life of the local population.,implementation of the peace treaty with the Israelis.,support from the international community to the national demand.,equalization of the political condition with that of other countries.,
PID022,PID022,20251121_122104,2025-11-21 12:21:04,enem_blocks_PID022_20251121_122104.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 21-11-25/PID022/enem_blocks_PID022_20251121_122104.csv,C3,Concrete,3,3,1,7,ConcreteFirst,2020_CH_70,70,2020,CH,Concrete,Concrete,E,0.244848972506758,69.0,2.0,34.5,"The historical event mentioned in Sallust's text, dated 1st century BC, corresponded with the process of",A,0,ANSWERED_VALID,True,1124.199049,1160.686458,1165.723652,1185.802887,36.48740899999984,5.0371939999999995,20.079235000000153,61.603837999999996,25.116429000000153,0.8928092463768116,30.801918999999998,True,True,True,True,,ITI duration: 3.32s,Concrete,concrete,1124.188042,20.079267900029663,20.079258,A,ANS_A,1,2,"[36.358811, 4.903335]",2020,CH,70,"In fact, until the destruction of Carthage, the people and the Roman Senate governed the Republic in harmony and without passion, and there was no struggle among the citizens for glory or domination; fear of the enemy kept the city in the line of duty. But as soon as fear disappeared from the minds, the evils for which prosperity has a predilection were introduced, that is, debauchery and pride.",demarcation of public lands.,imposition of debt slavery.,restriction of citizenship by kinship.,restoration of ancestral institutions.,expansion of extra-peninsular borders.,
