participant_id,concrete_value,abstract_value,pair_difference,concrete_question_id,abstract_question_id,word_count_difference,enem_correctness_difference
PID016,-2.465714045055983e-07,-9.50308418731477e-08,-1.5154056263245056e-07,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID017,-1.0310177473297037e-07,-1.454612517879997e-07,4.235947705502932e-08,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID018,-6.767999230221113e-08,-9.789274570948409e-08,3.021275340727296e-08,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID019,-4.517855811365512e-08,-4.434404868636528e-08,-8.345094272898395e-10,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID020,-2.1706928333601854e-07,6.930103528428588e-09,-2.2399938686444714e-07,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID021,-2.25188716598927e-07,-1.7258951015587466e-07,-5.259920644305235e-08,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID022,-4.408679361037006e-07,-1.3461854593516414e-07,-3.062493901685364e-07,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID023,8.722128204019838e-09,-3.610942102025474e-07,3.698163384065672e-07,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID024,7.929975210798172e-08,3.663545095231664e-08,4.266430115566508e-08,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID025,-6.056821386422419e-08,1.9911312951429777e-07,-2.59681343378522e-07,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID026,4.4533336450991754e-08,8.799207414164417e-09,3.573412903682734e-08,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID027,2.881170492505634e-07,-1.2616033992744684e-07,4.1427738917801025e-07,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID028,2.535158032097464e-07,2.478092612313008e-07,5.706541978445624e-09,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID029,-2.6031811194470746e-07,1.9030243215116021e-07,-4.506205440958677e-07,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID030,-1.0094628938044113e-07,9.877283603555829e-08,-1.9971912541599942e-07,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID031,1.933217355727257e-07,-2.037298235896677e-07,3.970515591623934e-07,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID032,2.7723959374457374e-07,2.075496442925714e-07,6.968994945200233e-08,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID033,-7.498711202261819e-08,5.267362103625168e-08,-1.2766073305886988e-07,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID034,1.8191970242162725e-07,-5.373623431952965e-07,7.192820456169238e-07,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID035,-1.904723840794951e-07,7.756133855522637e-07,-9.660857696317588e-07,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID036,-2.505587005438973e-07,-2.1936305343144318e-07,-3.119564711245413e-08,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID038,-2.739506304047492e-07,4.122963055960997e-08,-3.1518026096435917e-07,2020_CH_56,2021_CH_57,-15.0,0.1787542670300809
PID001,-3.541199082832438e-07,-5.37424176241253e-08,-3.0037749065911847e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID002,-2.1545124417568805e-08,-5.3274024683731896e-08,3.172890026616309e-08,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID003,-1.2899536992964565e-07,3.1493547588213065e-08,-1.604889175178587e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID004,1.1867689033697657e-07,6.320326589303255e-08,5.547362444394402e-08,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID005,-7.605983681528009e-07,1.0053947673211658e-06,-1.7659931354739667e-06,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID007,-3.8787070340443695e-08,-5.3823033096519364e-08,1.503596275607567e-08,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID008,-1.412695338355141e-06,-6.126577525772962e-07,-8.000375857778449e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID009,1.6386142149354294e-07,-8.107008299529028e-08,2.449315044888332e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID010,3.125519117587018e-07,-7.450416185423482e-08,3.870560736129366e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID011,4.087132451041522e-07,-2.521355513353635e-07,6.608487964395157e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID012,-1.0083937478846605e-07,1.4710206997343321e-07,-2.4794144476189923e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID013,-1.464728313599573e-07,-1.9562366354750246e-07,4.915083218754515e-08,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID014,2.519071614727293e-07,3.076665065019007e-07,-5.5759345029171415e-08,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID015,1.1470634493235473e-07,-1.0131872204213549e-08,1.2483821713656828e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID016,-2.465714045055983e-07,1.2588111969861358e-07,-3.724525242042119e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID017,-1.0310177473297037e-07,2.677605289254688e-07,-3.7086230365843917e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID018,-6.767999230221113e-08,-1.595437907844209e-07,9.186379848220977e-08,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID019,-4.517855811365512e-08,-1.4803551014883506e-07,1.0285695203517994e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID020,-2.1706928333601854e-07,1.986568005686131e-07,-4.157260839046317e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID021,-2.25188716598927e-07,1.9933141851759773e-07,-4.2452013511652474e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID022,-4.408679361037006e-07,3.6628381902658186e-07,-8.071517551302824e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID023,8.722128204019838e-09,-1.756965671789843e-07,1.8441869538300412e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID024,7.929975210798172e-08,-1.481573999544989e-07,2.274571520624806e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID025,-6.056821386422419e-08,-4.838173595202337e-07,4.2324914565600945e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID026,4.4533336450991754e-08,-2.486236992150172e-07,2.9315703566600893e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID027,2.881170492505634e-07,-9.104454062918845e-08,3.791615898797519e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID028,2.535158032097464e-07,-1.2753664237002744e-08,2.6626946744674914e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID029,-2.6031811194470746e-07,-1.4595896189213921e-08,-2.4572221575549356e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID030,-1.0094628938044113e-07,3.18856864788676e-07,-4.1980315416911716e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID031,1.933217355727257e-07,-2.840994090708292e-08,2.2173167647980862e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID032,2.7723959374457374e-07,1.858370292748126e-07,9.140256446976113e-08,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID033,-7.498711202261819e-08,-7.906354371392906e-08,4.076431691310868e-09,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID034,1.8191970242162725e-07,-4.253573448365177e-07,6.07277047258145e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID035,-1.904723840794951e-07,-1.1574748394743849e-07,-7.472490013205662e-08,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID036,-2.505587005438973e-07,1.230543636629364e-07,-3.736130642068337e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID038,-2.739506304047492e-07,-6.837430591385876e-08,-2.0557632449089043e-07,2020_CH_56,2021_CH_65,-41.0,-0.20360128363587127
PID001,-3.541199082832438e-07,1.0676802892598257e-07,-4.608879372092263e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID002,-2.1545124417568805e-08,-3.745422382737056e-08,1.5909099409801755e-08,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID003,-1.2899536992964565e-07,3.15243805712266e-07,-4.442391756419116e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID004,1.1867689033697657e-07,-2.316549921422007e-07,3.5033188247917727e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID005,-7.605983681528009e-07,-1.2531660959082866e-07,-6.352817585619722e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID007,-3.8787070340443695e-08,-1.1831580139682757e-07,7.952873105638387e-08,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID008,-1.412695338355141e-06,2.2765571186843434e-07,-1.6403510502235755e-06,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID009,1.6386142149354294e-07,-2.3166835812555938e-07,3.955297796191023e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID010,3.125519117587018e-07,1.59535231857903e-08,2.965983885729115e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID011,4.087132451041522e-07,2.274342245235816e-08,3.859698226517941e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID012,-1.0083937478846605e-07,-4.551237057601587e-07,3.5428433097169264e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID013,-1.464728313599573e-07,-4.079407377174146e-08,-1.0567875758821584e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID014,2.519071614727293e-07,6.863553247727395e-08,1.8327162899545536e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID015,1.1470634493235473e-07,-5.883044588541707e-07,7.030108037865255e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID016,-2.465714045055983e-07,-4.353165499508116e-08,-2.0303974951051712e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID017,-1.0310177473297037e-07,-2.3018884523829802e-07,1.2708707050532765e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID018,-6.767999230221113e-08,-4.4642192665926304e-08,-2.3037799636284827e-08,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID019,-4.517855811365512e-08,-3.758614712544233e-07,3.3068291314076817e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID020,-2.1706928333601854e-07,5.8345948859579036e-08,-2.7541523219559757e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID021,-2.25188716598927e-07,-9.212471851683852e-08,-1.330639980820885e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID022,-4.408679361037006e-07,1.5122958853719298e-07,-5.920975246408935e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID023,8.722128204019838e-09,-2.47021248932426e-07,2.5574337713644584e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID024,7.929975210798172e-08,1.567305535157351e-07,-7.743080140775337e-08,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID025,-6.056821386422419e-08,-3.893193617648671e-08,-2.1636277687737478e-08,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID026,4.4533336450991754e-08,-5.7353347479522576e-08,1.0188668393051432e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID027,2.881170492505634e-07,-2.2403837075734558e-07,5.12155420007909e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID028,2.535158032097464e-07,1.549454077825603e-07,9.85703954271861e-08,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID029,-2.6031811194470746e-07,1.1970710854254106e-07,-3.800252204872485e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID030,-1.0094628938044113e-07,-5.884937179998671e-07,4.87547428619426e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID031,1.933217355727257e-07,-4.623979779218251e-07,6.557197134945507e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID032,2.7723959374457374e-07,-1.2129394381147425e-07,3.98533537556048e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID033,-7.498711202261819e-08,-2.6278311626375616e-07,1.8779600424113798e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID034,1.8191970242162725e-07,-5.5324230055463684e-08,2.3724393247709093e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID035,-1.904723840794951e-07,-4.3451120323474964e-07,2.4403881915525453e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID036,-2.505587005438973e-07,-2.799215251894498e-07,2.936282464555247e-08,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID038,-2.739506304047492e-07,-1.67542089146398e-07,-1.0640854125835118e-07,2020_CH_56,2021_CH_83,-91.0,0.04825213236330539
PID001,-3.541199082832438e-07,2.497604948482099e-07,-6.038804031314537e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID002,-2.1545124417568805e-08,-2.844448984612169e-07,2.628997740436481e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID003,-1.2899536992964565e-07,-7.280914952046671e-07,5.990961252750215e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID004,1.1867689033697657e-07,4.3470074625574773e-07,-3.160238559187712e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID005,-7.605983681528009e-07,-2.671345598441044e-07,-4.934638083086965e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID007,-3.8787070340443695e-08,-6.91753610704006e-08,3.03882907299569e-08,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID008,-1.412695338355141e-06,-3.31062955574466e-07,-1.081632382780675e-06,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID009,1.6386142149354294e-07,-4.072780252846416e-08,2.045892240220071e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID010,3.125519117587018e-07,-3.214696004836742e-07,6.34021512242376e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID011,4.087132451041522e-07,-2.323911184152479e-07,6.411043635194001e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID012,-1.0083937478846605e-07,1.8815762611290897e-07,-2.88997000901375e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID013,-1.464728313599573e-07,-1.6671211627171955e-08,-1.2980161973278536e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID014,2.519071614727293e-07,-2.949883595423346e-07,5.468955210150639e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID015,1.1470634493235473e-07,-6.767387067651057e-07,7.914450516974605e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID016,-2.465714045055983e-07,-5.971166113874121e-07,3.505452068818138e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID017,-1.0310177473297037e-07,-4.922760208828376e-07,3.8917424614986727e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID018,-6.767999230221113e-08,-1.1599488264546637e-07,4.8314890343255236e-08,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID019,-4.517855811365512e-08,-2.2390047516236893e-07,1.787219170487138e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID020,-2.1706928333601854e-07,-2.621843798255012e-07,4.511509648948265e-08,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID021,-2.25188716598927e-07,4.448507123701024e-07,-6.700394289690294e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID022,-4.408679361037006e-07,-4.214419308760382e-08,-3.9872374301609673e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID023,8.722128204019838e-09,-2.0277203048645776e-08,2.8999331252665614e-08,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID024,7.929975210798172e-08,-6.503908897841266e-08,1.4433884108639438e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID025,-6.056821386422419e-08,7.960385054488343e-08,-1.4017206440910764e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID026,4.4533336450991754e-08,-8.294025344905068e-08,1.2747358990004245e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID027,2.881170492505634e-07,-1.9555426604939435e-07,4.836713152999578e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID028,2.535158032097464e-07,-1.5731465669703617e-07,4.1083045990678255e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID029,-2.6031811194470746e-07,-7.010302306081723e-09,-2.5330780963862576e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID030,-1.0094628938044113e-07,-6.118490429426449e-07,5.109027535622038e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID031,1.933217355727257e-07,-1.90083722791166e-07,3.834054583638917e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID032,2.7723959374457374e-07,-7.950438719035955e-07,1.0722834656481692e-06,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID033,-7.498711202261819e-08,-1.5672892898964098e-07,8.174181696702279e-08,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID034,1.8191970242162725e-07,-2.372488434417239e-07,4.191685458633511e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID035,-1.904723840794951e-07,1.1445051099379609e-07,-3.049228950732912e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID036,-2.505587005438973e-07,2.446113465458347e-07,-4.951700470897319e-07,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID038,-2.739506304047492e-07,-2.417908446550062e-07,-3.215978574974296e-08,2020_CH_56,2021_CH_86,-31.0,-0.0728418533062134
PID001,-3.541199082832438e-07,-5.217381423684812e-08,-3.0194609404639564e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID002,-2.1545124417568805e-08,2.278240701069945e-09,-2.382336511863875e-08,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID003,-1.2899536992964565e-07,-2.531683251336267e-08,-1.0367853741628297e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID004,1.1867689033697657e-07,1.016185737536907e-07,1.7058316583285867e-08,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID005,-7.605983681528009e-07,3.5550581460953777e-07,-1.1161041827623387e-06,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID007,-3.8787070340443695e-08,-3.1253498302796705e-08,-7.53357203764699e-09,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID008,-1.412695338355141e-06,2.671526763579666e-07,-1.6798480147131076e-06,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID009,1.6386142149354294e-07,-2.234729992540021e-07,3.87334420747545e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID010,3.125519117587018e-07,-2.6846011042164706e-08,3.393979228008665e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID011,4.087132451041522e-07,-5.326549255223957e-08,4.619787376563918e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID012,-1.0083937478846605e-07,2.132573056928633e-07,-3.1409668048132934e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID013,-1.464728313599573e-07,-2.855078256607028e-07,1.390349943007455e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID014,2.519071614727293e-07,-2.6455013788198004e-08,2.783621752609273e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID015,1.1470634493235473e-07,-4.094674756648967e-07,5.241738205972514e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID016,-2.465714045055983e-07,-4.5482580541082885e-07,2.0825440090523057e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID017,-1.0310177473297037e-07,-2.398042307562942e-07,1.367024560233238e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID018,-6.767999230221113e-08,7.987086279640108e-08,-1.475508550986122e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID019,-4.517855811365512e-08,3.081078721662834e-07,-3.5328643027993854e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID020,-2.1706928333601854e-07,1.0851662777219953e-07,-3.255859111082181e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID021,-2.25188716598927e-07,-1.200903028521443e-07,-1.050984137467827e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID022,-4.408679361037006e-07,-2.384423104873807e-07,-2.0242562561631987e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID023,8.722128204019838e-09,1.8827938098062054e-07,-1.7955725277660071e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID024,7.929975210798172e-08,2.057187633051107e-07,-1.2641901119712897e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID025,-6.056821386422419e-08,1.3798890399361861e-07,-1.985571178578428e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID026,4.4533336450991754e-08,-3.814901303436819e-08,8.268234948535994e-08,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID027,2.881170492505634e-07,1.5013028437529497e-07,1.3798676487526844e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID028,2.535158032097464e-07,-3.5845792134266937e-07,6.119737245524158e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID029,-2.6031811194470746e-07,-8.933952246951505e-08,-1.709785894751924e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID030,-1.0094628938044113e-07,-6.753751242653052e-07,5.744288348848641e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID031,1.933217355727257e-07,-1.509800140025904e-07,3.4430174957531613e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID032,2.7723959374457374e-07,-3.789501637565738e-07,6.561897575011475e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID033,-7.498711202261819e-08,1.413568820381076e-07,-2.1634399406072578e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID034,1.8191970242162725e-07,6.345723437886493e-07,-4.52652641367022e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID035,-1.904723840794951e-07,-7.594095360028296e-07,5.689371519233345e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID036,-2.505587005438973e-07,-2.539016579263035e-07,3.3429573824062143e-09,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID038,-2.739506304047492e-07,-4.273097454750763e-08,-2.3121965585724154e-07,2020_CH_56,2022_CH_47,-85.0,0.009332446267881211
PID001,-3.541199082832438e-07,1.2665671767574605e-07,-4.807766259589899e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID002,-2.1545124417568805e-08,-3.355171315886559e-07,3.1397200717108713e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID003,-1.2899536992964565e-07,-1.27704072800371e-07,-1.291297129274645e-09,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID004,1.1867689033697657e-07,-1.5942600686543949e-07,2.7810289720241605e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID005,-7.605983681528009e-07,6.632103393269629e-08,-8.269194020854972e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID007,-3.8787070340443695e-08,-5.144444399061532e-08,1.2657373650171626e-08,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID008,-1.412695338355141e-06,2.765108289288788e-07,-1.6892061672840198e-06,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID009,1.6386142149354294e-07,-4.8886626681247635e-08,2.1274804817479058e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID010,3.125519117587018e-07,-2.730157063733084e-07,5.855676181320102e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID011,4.087132451041522e-07,-2.3802987476970761e-07,6.467431198738599e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID012,-1.0083937478846605e-07,-8.737524396175753e-08,-1.3464130826708513e-08,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID013,-1.464728313599573e-07,4.8459918891553454e-08,-1.9493275025151075e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID014,2.519071614727293e-07,-1.6848493478902478e-07,4.203920962617541e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID015,1.1470634493235473e-07,1.0774708962795597e-08,1.0393163596955914e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID016,-2.465714045055983e-07,2.051970566655599e-07,-4.5176846117115815e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID017,-1.0310177473297037e-07,-8.07350638325854e-08,-2.236671090038497e-08,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID018,-6.767999230221113e-08,-4.7204083596105327e-08,-2.0475908706105804e-08,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID019,-4.517855811365512e-08,5.742321043075351e-07,-6.194106624211903e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID020,-2.1706928333601854e-07,1.8897132297593962e-07,-4.0604060631195813e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID021,-2.25188716598927e-07,1.762104071265645e-08,-2.4280975731158346e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID022,-4.408679361037006e-07,-2.7257821446406736e-08,-4.1361011465729386e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID023,8.722128204019838e-09,1.0607466000409769e-07,-9.735253180007785e-08,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID024,7.929975210798172e-08,2.2017582761467697e-07,-1.4087607550669525e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID025,-6.056821386422419e-08,-2.237606002444781e-07,1.6319238638025392e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID026,4.4533336450991754e-08,-2.0982128142977607e-07,2.543546178807678e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID027,2.881170492505634e-07,4.364556037699e-07,-1.483385545193366e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID028,2.535158032097464e-07,9.000012342145569e-07,-6.464854310048106e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID029,-2.6031811194470746e-07,-2.520870460821113e-07,-8.231065862596185e-09,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID030,-1.0094628938044113e-07,-3.0445309553577524e-07,2.035068061553341e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID031,1.933217355727257e-07,-1.398942236467631e-07,3.332159592194888e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID032,2.7723959374457374e-07,-2.6075145854839946e-07,5.379910522929732e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
PID033,-7.498711202261819e-08,1.3607410024482825e-07,-2.1106121226744646e-07,2020_CH_56,2022_CH_51,-62.0,0.2286155432264002
